^SAMPLE = GSM1324896
!Sample_title = coc-8_A
!Sample_geo_accession = GSM1324896
!Sample_status = Public on Apr 01 2014
!Sample_submission_date = Feb 10 2014
!Sample_last_update_date = Apr 01 2014
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = coc-8
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: cocaine addiction
!Sample_characteristics_ch1 = organ: Brain
!Sample_characteristics_ch1 = tissue: Ventral midbrain
!Sample_characteristics_ch1 = sample type: Postmortem
!Sample_characteristics_ch1 = Cause of death: cocaine related
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with QIAGEN RNeasy mini kit in accordance with the prescribed protocol provided with the kit. Quality control was performed with Agilent Bioanalyzer.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared with the Ambion MessageAmp kit for Illumina arrays
!Sample_hyb_protocol = Standard Illumina hybridization protocol
!Sample_scan_protocol = Standard Illumina scanning protocol
!Sample_data_processing = The data were normalized using quantile normalization with Illumina BeadStudio. They were also batch normalized.
!Sample_platform_id = GPL6947
!Sample_contact_name = Michael,J,Bannon
!Sample_contact_email = mbannon@med.wayne.edu
!Sample_contact_phone = (313) 993-4271
!Sample_contact_laboratory = 3302 Scott Hall
!Sample_contact_department = Pharmacology
!Sample_contact_institute = Wayne State University School of Medicine
!Sample_contact_address = 540 E Canfield
!Sample_contact_city = Detroit
!Sample_contact_state = MI
!Sample_contact_zip/postal_code = 48202
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1324nnn/GSM1324896/suppl/GSM1324896_4746900020_J_Grn.idat.gz
!Sample_series_id = GSE54839
!Sample_data_row_count = 48761
#ID_REF = 
#VALUE = Quantile and batch normalized.
#Detection Pval = 
!sample_table_begin
ID_REF	VALUE	Detection Pval
ILMN_1762337	122.0781	0.8405797
ILMN_2055271	139.3344	0.3254282
ILMN_1736007	135.9787	0.43083
ILMN_2383229	142.216	0.2779974
ILMN_1806310	158.6584	0.07114624
ILMN_1779670	147.7958	0.1633729
ILMN_2321282	135.931	0.4334651
ILMN_1671474	140.1935	0.3043478
ILMN_1772582	130.4153	0.599473
ILMN_1735698	144.9132	0.2213439
ILMN_1653355	131.1122	0.5797101
ILMN_1717783	118.3569	0.9011858
ILMN_1705025	122.0591	0.8405797
ILMN_1814316	186.8298	0.01581028
ILMN_2359168	213.1621	0.009222661
ILMN_1731507	144.7339	0.2279315
ILMN_1787689	133.5882	0.5019763
ILMN_1745607	2787.709	0
ILMN_2136495	152.9425	0.1119895
ILMN_1668111	139.4766	0.3227932
ILMN_2295559	143.7313	0.2450593
ILMN_1735045	137.2196	0.3781291
ILMN_1680754	137.2211	0.3781291
ILMN_2375184	144.7239	0.229249
ILMN_1659452	132.9462	0.5151515
ILMN_1767388	138.5133	0.3491436
ILMN_1675204	126.4472	0.7259552
ILMN_1673870	158.836	0.07114624
ILMN_1755321	184.8433	0.01581028
ILMN_1698554	368.4851	0.001317523
ILMN_1814092	167.6486	0.04216074
ILMN_1760414	133.5896	0.5019763
ILMN_2061446	846.9438	0
ILMN_1676336	744.8917	0
ILMN_1752884	136.5872	0.3965744
ILMN_1660703	118.8278	0.8959157
ILMN_1668851	129.0124	0.6521739
ILMN_2270015	158.9109	0.06982872
ILMN_1809959	120.1289	0.886693
ILMN_2357031	125.6748	0.7470356
ILMN_1726986	448.2584	0.001317523
ILMN_1688755	206.3896	0.01317523
ILMN_1880387	623.2256	0
ILMN_1689211	153.5164	0.1080369
ILMN_1653165	464.9129	0.001317523
ILMN_1729835	135.0269	0.4624506
ILMN_1662364	9607.267	0
ILMN_1674698	291.1139	0.002635046
ILMN_1700461	896.7098	0
ILMN_1784269	402.518	0.001317523
ILMN_1698189	1256.101	0
ILMN_2096191	1288.493	0
ILMN_1678323	203.2305	0.01317523
ILMN_2157219	247.3329	0.002635046
ILMN_1703743	874.6364	0
ILMN_1699334	161.4858	0.06455863
ILMN_1687609	338.905	0.002635046
ILMN_2068874	176.3776	0.02239789
ILMN_1670117	146.3917	0.1923584
ILMN_1805104	561.7356	0
ILMN_2404407	394.2787	0.001317523
ILMN_1766054	2860.559	0
ILMN_1753388	132.5346	0.5520422
ILMN_2070570	184.4516	0.01581028
ILMN_2232084	185.8037	0.01581028
ILMN_1750250	133.6638	0.4914361
ILMN_2361400	159.3905	0.0685112
ILMN_1704579	128.9604	0.6627141
ILMN_1687636	145.6352	0.2042161
ILMN_1747627	1110.928	0
ILMN_1758523	1340.469	0
ILMN_1794965	152.7836	0.1119895
ILMN_1722286	265.7623	0.002635046
ILMN_1784176	284.9036	0.002635046
ILMN_1749001	179.782	0.01976285
ILMN_1701551	216.4212	0.007905139
ILMN_1795507	196.0411	0.01317523
ILMN_1729894	124.9237	0.7654809
ILMN_1743205	246.6387	0.002635046
ILMN_2259319	135.2404	0.4492754
ILMN_2129886	198.9774	0.01317523
ILMN_1796801	1859.916	0
ILMN_1720501	445.0544	0.001317523
ILMN_1668446	152.198	0.113307
ILMN_1812070	576.451	0
ILMN_2094875	382.1233	0.001317523
ILMN_1665730	327.9285	0.002635046
ILMN_2232066	145.1369	0.2081686
ILMN_1767349	155.6105	0.08959157
ILMN_1658257	118.3959	0.9011858
ILMN_2193980	770.2844	0
ILMN_1687840	544.5491	0
ILMN_2102422	145.9761	0.2028985
ILMN_1788928	119.2274	0.8932806
